test_name,index,duration_in_ms,size_gb
db.insert,93,21.45374799874844,5.30 GiB
db.insert,94,21.55112599939457,5.30 GiB
db.insert,95,26.279835001332685,5.30 GiB
db.insert,96,29.93780299948412,5.30 GiB
db.insert,97,26.59545300048194,5.30 GiB
db.insert,98,19.396870000491617,5.30 GiB
db.insert,99,19.467445999907795,5.30 GiB
db.fetch,0,52.90635600249516,7.07 GiB
db.fetch,1,38.647198998660315,7.07 GiB
db.fetch,2,31.1633189994609,7.07 GiB
db.fetch,3,110.8248310010822,7.07 GiB
db.fetch,4,33.345226001983974,7.07 GiB
db.fetch,5,37.455173001944786,7.07 GiB
db.fetch,6,38.98685199965257,7.07 GiB
db.fetch,7,35.56928599937237,7.07 GiB
db.fetch,8,32.327345998055534,7.07 GiB
db.fetch,9,32.23754400096368,7.07 GiB
db.fetch,10,30.30594200026826,7.07 GiB
db.fetch,11,34.286301997781266,7.07 GiB
db.fetch,12,26.354790999903344,7.07 GiB
db.fetch,13,29.11649599991506,7.07 GiB
db.fetch,14,26.935338002658682,7.07 GiB
db.fetch,15,25.658160000602948,7.07 GiB
db.fetch,16,28.99245700245956,7.07 GiB
db.fetch,17,28.244692999578547,7.07 GiB
db.fetch,18,32.870836002985016,7.07 GiB
db.fetch,19,37.66701600034139,7.07 GiB
db.fetch,20,32.31266900183982,7.07 GiB
db.fetch,21,33.59577399896807,7.07 GiB
db.fetch,22,26.536892997683026,7.07 GiB
db.fetch,23,33.8532200003101,7.07 GiB
db.fetch,24,30.34849300092901,7.07 GiB
db.fetch,25,32.80109200204606,7.07 GiB
db.fetch,26,35.81818199745612,7.07 GiB
db.fetch,27,30.05707099873689,7.07 GiB
db.fetch,28,30.754425999475643,7.07 GiB
db.fetch,29,33.26028599985875,7.07 GiB
db.fetch,30,29.24140799950692,7.07 GiB
db.fetch,31,32.49738699742011,7.07 GiB
db.fetch,32,31.670297001255676,7.07 GiB
db.fetch,33,31.496292998781428,7.07 GiB
db.fetch,34,97.17071799968835,7.07 GiB
db.fetch,35,24.5555149995198,7.07 GiB
db.fetch,36,34.077386000717524,7.07 GiB
db.fetch,37,47.331295998446876,7.07 GiB
db.fetch,38,31.561486997816246,7.07 GiB
db.fetch,39,33.37728699989384,7.07 GiB
db.fetch,40,30.245354999351548,7.07 GiB
db.fetch,41,35.727377002331195,7.07 GiB
db.fetch,42,27.09426799992798,7.07 GiB
db.fetch,43,29.030057001364185,7.07 GiB
db.fetch,44,27.993750998575706,7.07 GiB
db.fetch,45,32.582534000539454,7.07 GiB
db.fetch,46,32.51899799943203,7.07 GiB
db.fetch,47,31.685486999776913,7.07 GiB
db.fetch,48,37.77676500249072,7.07 GiB
db.fetch,49,31.694099001470022,7.07 GiB
db.fetch,50,33.85357799925259,7.07 GiB
db.fetch,51,35.107337000226835,7.07 GiB
db.fetch,52,31.587549001415027,7.07 GiB
db.fetch,53,30.5446349993872,7.07 GiB
db.fetch,54,32.57952100102557,7.07 GiB
db.fetch,55,47.81609799829312,7.07 GiB
db.fetch,56,34.9648210030864,7.07 GiB
db.fetch,57,31.153522002568934,7.07 GiB
db.fetch,58,32.43382100117742,7.07 GiB
db.fetch,59,30.645806997199543,7.07 GiB
db.fetch,60,29.170026999054244,7.07 GiB
db.fetch,61,30.728728001122363,7.07 GiB
db.fetch,62,30.94384499854641,7.07 GiB
db.fetch,63,33.528629999636905,7.07 GiB
db.fetch,64,31.094488000235287,7.07 GiB
db.fetch,65,25.18306500132894,7.07 GiB
db.fetch,66,27.990679001959506,7.07 GiB
db.fetch,67,24.746787999902153,7.07 GiB
db.fetch,68,25.79141399837681,7.07 GiB
db.fetch,69,27.912232999369735,7.07 GiB
db.fetch,70,25.37784300147905,7.07 GiB
db.fetch,71,27.383435997762717,7.07 GiB
db.fetch,72,23.87410700248438,7.07 GiB
db.fetch,73,21.702643000026,7.07 GiB
db.fetch,74,25.431452002521837,7.07 GiB
db.fetch,75,29.84379900226486,7.07 GiB
db.fetch,76,33.62914999888744,7.07 GiB
db.fetch,77,29.893814997194568,7.07 GiB
db.fetch,78,34.32773199892836,7.07 GiB
db.fetch,79,37.44131900020875,7.07 GiB
db.fetch,80,34.84530599962454,7.07 GiB
db.fetch,81,34.50747799797682,7.07 GiB
db.fetch,82,35.75322899996536,7.07 GiB
db.fetch,83,32.932155998423696,7.07 GiB
db.fetch,84,34.71208400151227,7.07 GiB
db.fetch,85,27.102926000225125,7.07 GiB
db.fetch,86,24.429265002254397,7.07 GiB
db.fetch,87,27.16151000277023,7.07 GiB
db.fetch,88,29.22682799908216,7.07 GiB
db.fetch,89,23.387474997434765,7.07 GiB
db.fetch,90,52.810866000072565,7.07 GiB
db.fetch,91,27.764006998040713,7.07 GiB
db.fetch,92,27.925991998927202,7.07 GiB
db.fetch,93,99.50393299732241,7.07 GiB
db.fetch,94,33.39846599919838,7.07 GiB
db.fetch,95,36.676044001069386,7.07 GiB
db.fetch,96,28.217676997883245,7.07 GiB
db.fetch,97,24.732730998948682,7.07 GiB
db.fetch,98,26.464635000593262,7.07 GiB
db.fetch,99,31.359886001155246,7.07 GiB
db.insert,0,21.894884001085302,7.07 GiB
db.insert,1,33.94442699936917,7.07 GiB
db.insert,2,24.43700000003446,7.07 GiB
db.insert,3,20.630325998354238,7.07 GiB
db.insert,4,21.17619199998444,7.07 GiB
db.insert,5,27.781618002336472,7.07 GiB
db.insert,6,31.897435001155827,7.07 GiB
db.insert,7,21.763805001683068,7.07 GiB
db.insert,8,23.4240919999138,7.07 GiB
db.insert,9,22.8580309994868,7.07 GiB
db.insert,10,24.314098998729605,7.07 GiB
db.insert,11,25.558569002896547,7.07 GiB
db.insert,12,21.77938900058507,7.07 GiB
db.insert,13,20.478435999393696,7.07 GiB
db.insert,14,19.050238999625435,7.07 GiB
db.insert,15,25.549541001964826,7.07 GiB
db.insert,16,29.640618999110302,7.07 GiB
db.insert,17,25.713648999953875,7.07 GiB
db.insert,18,21.566596999036847,7.07 GiB
db.insert,19,20.043557000462897,7.07 GiB
db.insert,20,24.56415599954198,7.07 GiB
db.insert,21,22.543619001226034,7.07 GiB
db.insert,22,16.40500199937378,7.07 GiB
db.insert,23,22.249205998377874,7.07 GiB
db.insert,24,21.66601800126955,7.07 GiB
db.insert,25,27.909682001336478,7.07 GiB
db.insert,26,30.064373000641353,7.07 GiB
db.insert,27,21.163841000088723,7.07 GiB
db.insert,28,19.06443700136151,7.07 GiB
db.insert,29,20.469431001401972,7.07 GiB
db.insert,30,23.34732199960854,7.07 GiB
db.insert,31,87.10601100028725,7.07 GiB
db.insert,32,33.92250099932426,7.07 GiB
db.insert,33,26.31866499723401,7.07 GiB
db.insert,34,31.21445899887476,7.07 GiB
db.insert,35,29.94602400212898,7.07 GiB
db.insert,36,33.97683500224957,7.07 GiB
db.insert,37,18.305876998056192,7.07 GiB
db.insert,38,14.750891998119187,7.07 GiB
db.insert,39,18.218345001514535,7.07 GiB
db.insert,40,24.432231999526266,7.07 GiB
db.insert,41,21.575875998678384,7.07 GiB
db.insert,42,19.098848999419715,7.07 GiB
db.insert,43,19.19253600135562,7.07 GiB
db.insert,44,20.604978999472223,7.07 GiB
db.insert,45,24.06743499886943,7.07 GiB
db.insert,46,23.816914999770233,7.07 GiB
db.insert,47,19.233823000831762,7.07 GiB
db.insert,48,22.87406699906569,7.07 GiB
db.insert,49,19.43223999842303,7.07 GiB
db.insert,50,25.977485998737393,7.07 GiB
db.insert,51,27.670142997521907,7.07 GiB
db.insert,52,24.693408002349315,7.07 GiB
db.insert,53,20.36281999971834,7.07 GiB
db.insert,54,23.03639700039639,7.07 GiB
db.insert,55,22.44815299854963,7.07 GiB
db.insert,56,33.30265699696611,7.07 GiB
db.insert,57,21.787459998449776,7.07 GiB
db.insert,58,19.00102500076173,7.07 GiB
db.insert,59,21.293155001330888,7.07 GiB
db.insert,60,18.503638999391114,7.07 GiB
db.insert,61,32.93734099861467,7.07 GiB
db.insert,62,18.74770699942019,7.07 GiB
db.insert,63,15.778114000568166,7.07 GiB
db.insert,64,16.162717001861893,7.07 GiB
db.insert,65,24.867574997188058,7.07 GiB
db.insert,66,21.443606001412263,7.07 GiB
db.insert,67,19.864662001054967,7.07 GiB
db.insert,68,18.923681000160286,7.07 GiB
db.insert,69,13.83880900175427,7.07 GiB
db.insert,70,22.37441800025408,7.07 GiB
db.insert,71,26.490139000088675,7.07 GiB
db.insert,72,18.349587997363415,7.07 GiB
db.insert,73,88.96954000010737,7.07 GiB
db.insert,74,23.018626001430675,7.07 GiB
db.insert,75,32.840476000274066,7.07 GiB
db.insert,76,29.104927998560015,7.07 GiB
db.insert,77,36.42226399824722,7.07 GiB
db.insert,78,20.95489400016959,7.07 GiB
db.insert,79,18.453749999025604,7.07 GiB
db.insert,80,22.85691400174983,7.07 GiB
db.insert,81,24.11089700035518,7.07 GiB
db.insert,82,22.715724000590853,7.07 GiB
db.insert,83,20.963945000403328,7.07 GiB
db.insert,84,18.628337002155604,7.07 GiB
db.insert,85,19.702923000295414,7.07 GiB
db.insert,86,20.62226899943198,7.07 GiB
db.insert,87,18.676092000532662,7.07 GiB
db.insert,88,17.227283999091014,7.07 GiB
db.insert,89,16.059533998486586,7.07 GiB
db.insert,90,16.110710002976703,7.07 GiB
db.insert,91,18.75060000020312,7.07 GiB
db.insert,92,16.06065200030571,7.07 GiB
db.insert,93,17.213454000739148,7.07 GiB
db.insert,94,18.02196000062395,7.07 GiB
db.insert,95,28.81264600000577,7.07 GiB
db.insert,96,27.432147002400598,7.07 GiB
db.insert,97,18.89774700248381,7.07 GiB
db.insert,98,18.02085300005274,7.07 GiB
db.insert,99,14.802270001382567,7.07 GiB
db.fetch,0,29.702919000555994,8.84 GiB
db.fetch,1,33.12279099918669,8.84 GiB
db.fetch,2,37.891463998676045,8.84 GiB
db.fetch,3,37.292317996616475,8.84 GiB
db.fetch,4,25.024766000569798,8.84 GiB
db.fetch,5,26.930326002911897,8.84 GiB
db.fetch,6,23.055687997839414,8.84 GiB
db.fetch,7,25.726140000188025,8.84 GiB
db.fetch,8,26.412596002046485,8.84 GiB
db.fetch,9,30.072023000684567,8.84 GiB
db.fetch,10,27.42913200199837,8.84 GiB
db.fetch,11,28.50799899897538,8.84 GiB
db.fetch,12,34.903577998193214,8.84 GiB
db.fetch,13,36.26312199776294,8.84 GiB
db.fetch,14,31.545134999760194,8.84 GiB
db.fetch,15,30.779499000345822,8.84 GiB
db.fetch,16,33.81321200140519,8.84 GiB
db.fetch,17,30.05029999985709,8.84 GiB
db.fetch,18,27.95917099865619,8.84 GiB
db.fetch,19,29.28610700109857,8.84 GiB
db.fetch,20,32.699153998692054,8.84 GiB
db.fetch,21,33.92110600179876,8.84 GiB
db.fetch,22,34.41295400261879,8.84 GiB
db.fetch,23,30.03275700029917,8.84 GiB
db.fetch,24,30.461924001428997,8.84 GiB
db.fetch,25,32.80130200073472,8.84 GiB
db.fetch,26,26.80815300118411,8.84 GiB
db.fetch,27,24.071267998806434,8.84 GiB
db.fetch,28,25.26306000072509,8.84 GiB
db.fetch,29,34.17571500176564,8.84 GiB
db.fetch,30,29.40300800037221,8.84 GiB
db.fetch,31,31.194602001050953,8.84 GiB
db.fetch,32,92.65550399868516,8.84 GiB
db.fetch,33,31.194313000014517,8.84 GiB
db.fetch,34,34.87131599831628,8.84 GiB
db.fetch,35,52.11170600159676,8.84 GiB
db.fetch,36,31.311351998738246,8.84 GiB
db.fetch,37,32.96660100022564,8.84 GiB
db.fetch,38,32.887910998397274,8.84 GiB
db.fetch,39,25.88606700010132,8.84 GiB
db.fetch,40,32.14263900008518,8.84 GiB
db.fetch,41,29.765216997475363,8.84 GiB
db.fetch,42,30.87889900052687,8.84 GiB
db.fetch,43,27.481556000566343,8.84 GiB
db.fetch,44,26.57511900179088,8.84 GiB
db.fetch,45,30.1479739973729,8.84 GiB
db.fetch,46,29.570267000963213,8.84 GiB
db.fetch,47,22.503707001305884,8.84 GiB
db.fetch,48,24.476623999362346,8.84 GiB
db.fetch,49,24.887350999051705,8.84 GiB
db.fetch,50,23.84698199966806,8.84 GiB
db.fetch,51,24.06627999880584,8.84 GiB
db.fetch,52,29.32329800023581,8.84 GiB
db.fetch,53,24.15588100120658,8.84 GiB
db.fetch,54,24.435619998257607,8.84 GiB
db.fetch,55,22.199134997208603,8.84 GiB
db.fetch,56,27.38425899951835,8.84 GiB
db.fetch,57,22.547025000676513,8.84 GiB
db.fetch,58,24.102948998915963,8.84 GiB
db.fetch,59,24.724230999709107,8.84 GiB
db.fetch,60,28.42598999995971,8.84 GiB
db.fetch,61,23.618510000233073,8.84 GiB
db.fetch,62,27.228992999880575,8.84 GiB
db.fetch,63,34.310911996726645,8.84 GiB
db.fetch,64,32.15037599875359,8.84 GiB
db.fetch,65,29.099174000293715,8.84 GiB
db.fetch,66,84.0469579998171,8.84 GiB
db.fetch,67,28.002887000184273,8.84 GiB
db.fetch,68,23.165156999311876,8.84 GiB
db.fetch,69,25.970173999667168,8.84 GiB
db.fetch,70,30.32444999917061,8.84 GiB
db.fetch,71,28.982848998566624,8.84 GiB
db.fetch,72,30.03008000086993,8.84 GiB
db.fetch,73,29.76852299980237,8.84 GiB
db.fetch,74,31.803263998881448,8.84 GiB
db.fetch,75,28.13581399823306,8.84 GiB
db.fetch,76,24.421529000392184,8.84 GiB
db.fetch,77,30.62378700269619,8.84 GiB
db.fetch,78,23.91432899821666,8.84 GiB
db.fetch,79,30.197760002920404,8.84 GiB
db.fetch,80,33.89507199972286,8.84 GiB
db.fetch,81,22.081972998421406,8.84 GiB
db.fetch,82,29.673985998670105,8.84 GiB
db.fetch,83,24.866872998245526,8.84 GiB
db.fetch,84,48.082737001095666,8.84 GiB
db.fetch,85,34.739136001007864,8.84 GiB
db.fetch,86,26.883218000875786,8.84 GiB
db.fetch,87,31.21020199978375,8.84 GiB
db.fetch,88,25.017550997290527,8.84 GiB
db.fetch,89,32.94328700212645,8.84 GiB
db.fetch,90,36.38765299911029,8.84 GiB
db.fetch,91,30.500827000651043,8.84 GiB
db.fetch,92,31.028764002257958,8.84 GiB
db.fetch,93,26.94461699866224,8.84 GiB
db.fetch,94,27.82108899918967,8.84 GiB
db.fetch,95,30.792382996878587,8.84 GiB
db.fetch,96,25.73962600217783,8.84 GiB
db.fetch,97,23.637514997972175,8.84 GiB
db.fetch,98,22.925759996724082,8.84 GiB
db.fetch,99,21.08306099762558,8.84 GiB
db.insert,0,12.643113997910405,8.84 GiB
db.insert,1,81.70845699714846,8.84 GiB
db.insert,2,40.21824699884746,8.84 GiB
db.insert,3,31.855465000262484,8.84 GiB
db.insert,4,32.43922500041663,8.84 GiB
db.insert,5,27.75150500019663,8.84 GiB
db.insert,6,18.265028000314487,8.84 GiB
db.insert,7,29.261145002237754,8.84 GiB
db.insert,8,25.321422999695642,8.84 GiB
db.insert,9,21.40618300109054,8.84 GiB
db.insert,10,19.126475999655668,8.84 GiB
db.insert,11,25.448885000514565,8.84 GiB
db.insert,12,24.781265998171875,8.84 GiB
db.insert,13,22.963604002143256,8.84 GiB
db.insert,14,20.922785999573534,8.84 GiB
db.insert,15,26.873979000811232,8.84 GiB
db.insert,16,26.268327001162106,8.84 GiB
db.insert,17,17.628194000280928,8.84 GiB
db.insert,18,17.988570001762128,8.84 GiB
db.insert,19,35.557847000745824,8.84 GiB
db.insert,20,22.19848499953514,8.84 GiB
db.insert,21,22.23333399888361,8.84 GiB
db.insert,22,18.88958199924673,8.84 GiB
db.insert,23,26.461301000381354,8.84 GiB
db.insert,24,24.855857001966797,8.84 GiB
db.insert,25,20.840729997871676,8.84 GiB
db.insert,26,19.320452000101795,8.84 GiB
db.insert,27,24.043225002969848,8.84 GiB
db.insert,28,23.29922300123144,8.84 GiB
db.insert,29,21.46920700033661,8.84 GiB
db.insert,30,19.419793999986723,8.84 GiB
db.insert,31,26.52936700178543,8.84 GiB
db.insert,32,26.06113100046059,8.84 GiB
db.insert,33,19.872687000315636,8.84 GiB
db.insert,34,19.53584900184069,8.84 GiB
db.insert,35,28.037445998052135,8.84 GiB
db.insert,36,20.778570000402397,8.84 GiB
db.insert,37,19.57248300095671,8.84 GiB
db.insert,38,19.75849800146534,8.84 GiB
db.insert,39,28.12261999861221,8.84 GiB
db.insert,40,22.113072001957335,8.84 GiB
db.insert,41,92.4183749993972,8.84 GiB
db.insert,42,23.12575800169725,8.84 GiB
db.insert,43,23.347798000031617,8.84 GiB
db.insert,44,20.268208001652965,8.84 GiB
db.insert,45,36.471598999924026,8.84 GiB
db.insert,46,24.37576599913882,8.84 GiB
db.insert,47,22.570318000362022,8.84 GiB
db.insert,48,19.503722000081325,8.84 GiB
db.insert,49,16.235118000622606,8.84 GiB
db.insert,50,15.92531500136829,8.84 GiB
db.insert,51,24.707288001081906,8.84 GiB
db.insert,52,23.091641000064556,8.84 GiB
db.insert,53,15.350822999607772,8.84 GiB
db.insert,54,14.958747997297905,8.84 GiB
db.insert,55,30.494767997879535,8.84 GiB
db.insert,56,19.17736299947137,8.84 GiB
db.insert,57,19.34297899788362,8.84 GiB
db.insert,58,20.318224000220653,8.84 GiB
db.insert,59,24.522820000129286,8.84 GiB
db.insert,60,22.059651997551555,8.84 GiB
db.insert,61,16.31627499955357,8.84 GiB
db.insert,62,19.08354899933329,8.84 GiB
db.insert,63,28.58646200184012,8.84 GiB
db.insert,64,23.081196002749493,8.84 GiB
db.insert,65,21.204488999501336,8.84 GiB
db.insert,66,21.847310999874026,8.84 GiB
db.insert,67,27.414814998337533,8.84 GiB
db.insert,68,23.91119399908348,8.84 GiB
db.insert,69,20.244269999238895,8.84 GiB
db.insert,70,20.140795000770595,8.84 GiB
db.insert,71,22.962266000831733,8.84 GiB
db.insert,72,20.092369999474613,8.84 GiB
db.insert,73,19.18673299951479,8.84 GiB
db.insert,74,21.391489000961883,8.84 GiB
db.insert,75,29.845239001588197,8.84 GiB
db.insert,76,20.1154909991601,8.84 GiB
db.insert,77,21.58879999842611,8.84 GiB
db.insert,78,22.982468999543926,8.84 GiB
db.insert,79,22.26777000032598,8.84 GiB
db.insert,80,22.39623100103927,8.84 GiB
db.insert,81,21.661344999301946,8.84 GiB
db.insert,82,43.729889002861455,8.84 GiB
db.insert,83,96.08550999837462,8.84 GiB
db.insert,84,28.987428999244003,8.84 GiB
db.insert,85,20.87718499751645,8.84 GiB
db.insert,86,17.96846399884089,8.84 GiB
db.insert,87,28.043375998095144,8.84 GiB
db.insert,88,30.004006999661215,8.84 GiB
db.insert,89,17.98754099945654,8.84 GiB
db.insert,90,14.974607998738065,8.84 GiB
db.insert,91,28.544616001454415,8.84 GiB
db.insert,92,16.2723930006905,8.84 GiB
db.insert,93,14.69753700075671,8.84 GiB
db.insert,94,17.602847001398914,8.84 GiB
db.insert,95,20.059809998201672,8.84 GiB
db.insert,96,18.403981001029024,8.84 GiB
db.insert,97,13.079776999802561,8.84 GiB
db.insert,98,13.449037000100361,8.84 GiB
db.insert,99,31.02870200018515,8.84 GiB
db.fetch,0,35.208938003052026,10.61 GiB
db.fetch,1,31.987342998036183,10.61 GiB
db.fetch,2,39.410434997989796,10.61 GiB
db.fetch,3,36.71322699665325,10.61 GiB
db.fetch,4,30.441189999692142,10.61 GiB
db.fetch,5,39.26063800463453,10.61 GiB
db.fetch,6,31.298136003897525,10.61 GiB
db.fetch,7,26.400062000902835,10.61 GiB
db.fetch,8,28.130457001680043,10.61 GiB
db.fetch,9,108.51951999939047,10.61 GiB
db.fetch,10,40.69651899771998,10.61 GiB
db.fetch,11,34.748348996799905,10.61 GiB
db.fetch,12,23.57613100321032,10.61 GiB
db.fetch,13,45.66629900364205,10.61 GiB
db.fetch,14,32.93734400358517,10.61 GiB
db.fetch,15,23.985501000424847,10.61 GiB
db.fetch,16,28.38452700234484,10.61 GiB
db.fetch,17,24.871630004781764,10.61 GiB
db.fetch,18,31.579460999637377,10.61 GiB
db.fetch,19,47.01466500409879,10.61 GiB
db.fetch,20,29.710453003644943,10.61 GiB
db.fetch,21,29.117461999703664,10.61 GiB
db.fetch,22,29.08420899620978,10.61 GiB
db.fetch,23,25.519450995489024,10.61 GiB
db.fetch,24,31.620632005797233,10.61 GiB
db.fetch,25,33.00639899680391,10.61 GiB
db.fetch,26,31.385153000883292,10.61 GiB
db.fetch,27,33.997997001279145,10.61 GiB
db.fetch,28,33.30968699447112,10.61 GiB
db.fetch,29,32.732268002291676,10.61 GiB
db.fetch,30,27.8127349956776,10.61 GiB
db.fetch,31,29.66910699615255,10.61 GiB
db.fetch,32,27.94905499467859,10.61 GiB
db.fetch,33,28.937379996932577,10.61 GiB
db.fetch,34,34.318742000323255,10.61 GiB
db.fetch,35,38.292332996206824,10.61 GiB
db.fetch,36,30.13975700014271,10.61 GiB
db.fetch,37,27.506600999913644,10.61 GiB
db.fetch,38,33.158582999021746,10.61 GiB
db.fetch,39,27.138423996802885,10.61 GiB
db.fetch,40,34.13598900078796,10.61 GiB
db.fetch,41,33.97935099928873,10.61 GiB
db.fetch,42,26.102099996933248,10.61 GiB
db.fetch,43,27.450415000203066,10.61 GiB
db.fetch,44,30.51460000278894,10.61 GiB
db.fetch,45,37.839336997421924,10.61 GiB
db.fetch,46,25.285506002546754,10.61 GiB
db.fetch,47,26.228517999697942,10.61 GiB
db.fetch,48,23.974889001692645,10.61 GiB
db.fetch,49,23.184113997558597,10.61 GiB
db.fetch,50,30.97553099360084,10.61 GiB
db.fetch,51,26.50525200442644,10.61 GiB
db.fetch,52,30.026121996343136,10.61 GiB
db.fetch,53,32.158581001567654,10.61 GiB
db.fetch,54,29.904283001087606,10.61 GiB
db.fetch,55,32.859017002920154,10.61 GiB
db.fetch,56,33.58285000285832,10.61 GiB
db.fetch,57,35.61022400390357,10.61 GiB
db.fetch,58,27.94106800138252,10.61 GiB
db.fetch,59,23.25287500570994,10.61 GiB
db.fetch,60,115.77394900086801,10.61 GiB
db.fetch,61,36.73244300443912,10.61 GiB
db.fetch,62,41.51358099625213,10.61 GiB
db.fetch,63,39.350177998130675,10.61 GiB
db.fetch,64,33.46789500210434,10.61 GiB
db.fetch,65,32.702213000447955,10.61 GiB
db.fetch,66,35.3007899975637,10.61 GiB
db.fetch,67,49.71247000503354,10.61 GiB
db.fetch,68,35.17334899515845,10.61 GiB
db.fetch,69,27.638648003630806,10.61 GiB
db.fetch,70,35.30348899948876,10.61 GiB
db.fetch,71,32.22462700068718,10.61 GiB
db.fetch,72,36.28965700045228,10.61 GiB
db.fetch,73,38.625328001216985,10.61 GiB
db.fetch,74,47.65503100497881,10.61 GiB
db.fetch,75,28.642794997722376,10.61 GiB
db.fetch,76,26.227260001178365,10.61 GiB
db.fetch,77,31.019850001030136,10.61 GiB
db.fetch,78,30.796587001532316,10.61 GiB
db.fetch,79,30.107196005701553,10.61 GiB
db.fetch,80,28.825406996475067,10.61 GiB
db.fetch,81,37.44079999887617,10.61 GiB
db.fetch,82,33.853373999590985,10.61 GiB
db.fetch,83,32.61171400663443,10.61 GiB
db.fetch,84,35.154099998180754,10.61 GiB
db.fetch,85,33.92060699843569,10.61 GiB
db.fetch,86,32.029852001869585,10.61 GiB
db.fetch,87,24.262226004793774,10.61 GiB
db.fetch,88,29.27184600412147,10.61 GiB
db.fetch,89,26.61135100061074,10.61 GiB
db.fetch,90,29.491827997844666,10.61 GiB
db.fetch,91,88.41432399640325,10.61 GiB
db.fetch,92,32.45621299720369,10.61 GiB
db.fetch,93,28.325621999101713,10.61 GiB
db.fetch,94,50.83449900121195,10.61 GiB
db.fetch,95,25.27789000305347,10.61 GiB
db.fetch,96,34.72980300284689,10.61 GiB
db.fetch,97,34.79518400126835,10.61 GiB
db.fetch,98,33.73802499845624,10.61 GiB
db.fetch,99,34.04258999944432,10.61 GiB
db.insert,0,22.34416700230213,10.61 GiB
db.insert,1,37.74707300181035,10.61 GiB
db.insert,2,24.06003999931272,10.61 GiB
db.insert,3,25.51949199551018,10.61 GiB
db.insert,4,28.634392998355906,10.61 GiB
db.insert,5,31.383517998619936,10.61 GiB
db.insert,6,20.343693999166135,10.61 GiB
db.insert,7,18.661441004951485,10.61 GiB
db.insert,8,36.84845999669051,10.61 GiB
db.insert,9,16.512973998032976,10.61 GiB
db.insert,10,25.50517399504315,10.61 GiB
db.insert,11,27.33745599834947,10.61 GiB
db.insert,12,24.673746003827546,10.61 GiB
db.insert,13,19.344136002473533,10.61 GiB
db.insert,14,24.46546999999555,10.61 GiB
db.insert,15,20.220142003381625,10.61 GiB
db.insert,16,31.27132699592039,10.61 GiB
db.insert,17,27.779993004514836,10.61 GiB
db.insert,18,24.70461800112389,10.61 GiB
db.insert,19,20.961264002835378,10.61 GiB
db.insert,20,30.989227998361457,10.61 GiB
db.insert,21,29.150880996894557,10.61 GiB
db.insert,22,23.33540400286438,10.61 GiB
db.insert,23,28.879003999463748,10.61 GiB
db.insert,24,102.57104400079697,10.61 GiB
db.insert,25,24.110373997245915,10.61 GiB
db.insert,26,22.253822004131507,10.61 GiB
db.insert,27,32.681165997928474,10.61 GiB
db.insert,28,42.64085400063777,10.61 GiB
db.insert,29,24.953991996881086,10.61 GiB
db.insert,30,23.727459003566764,10.61 GiB
db.insert,31,48.58322499785572,10.61 GiB
db.insert,32,26.195382997684646,10.61 GiB
db.insert,33,17.39146800537128,10.61 GiB
db.insert,34,26.298025994037744,10.61 GiB
db.insert,35,33.912131999386474,10.61 GiB
db.insert,36,18.557883995526936,10.61 GiB
db.insert,37,30.32209299999522,10.61 GiB
db.insert,38,22.81673999823397,10.61 GiB
db.insert,39,21.474493994901422,10.61 GiB
db.insert,40,25.288443997851573,10.61 GiB
db.insert,41,23.59323499695165,10.61 GiB
db.insert,42,26.152869999350514,10.61 GiB
db.insert,43,30.013716997927986,10.61 GiB
db.insert,44,23.7209340048139,10.61 GiB
db.insert,45,20.297906004998367,10.61 GiB
db.insert,46,26.54582700051833,10.61 GiB
db.insert,47,22.875964998092968,10.61 GiB
db.insert,48,28.28543099894887,10.61 GiB
db.insert,49,27.870447003806476,10.61 GiB
db.insert,50,25.374331999046262,10.61 GiB
db.insert,51,20.182291002129205,10.61 GiB
db.insert,52,26.859906000026967,10.61 GiB
db.insert,53,19.80725399334915,10.61 GiB
db.insert,54,23.684471001615748,10.61 GiB
db.insert,55,25.145548999716993,10.61 GiB
db.insert,56,18.936938999104314,10.61 GiB
db.insert,57,18.015895002463367,10.61 GiB
db.insert,58,27.068408999184612,10.61 GiB
db.insert,59,19.94279299833579,10.61 GiB
db.insert,60,89.35718300199369,10.61 GiB
db.insert,61,29.863494004530367,10.61 GiB
db.insert,62,34.9266510020243,10.61 GiB
db.insert,63,20.605054996849503,10.61 GiB
db.insert,64,16.819609998492524,10.61 GiB
db.insert,65,40.039774001343176,10.61 GiB
db.insert,66,20.24299299955601,10.61 GiB
db.insert,67,22.543867999047507,10.61 GiB
db.insert,68,35.5101610039128,10.61 GiB
db.insert,69,19.6245330007514,10.61 GiB
db.insert,70,17.63899700017646,10.61 GiB
db.insert,71,28.858640005637426,10.61 GiB
db.insert,72,20.39051199972164,10.61 GiB
db.insert,73,27.43194199865684,10.61 GiB
db.insert,74,30.28163300041342,10.61 GiB
db.insert,75,24.03036099713063,10.61 GiB
db.insert,76,19.36391100025503,10.61 GiB
db.insert,77,27.979164995485917,10.61 GiB
db.insert,78,24.510265000571962,10.61 GiB
db.insert,79,28.32085399859352,10.61 GiB
db.insert,80,25.581167996278964,10.61 GiB
db.insert,81,20.698362997791264,10.61 GiB
db.insert,82,19.680227000208106,10.61 GiB
db.insert,83,29.532437001762446,10.61 GiB
db.insert,84,32.7772590026143,10.61 GiB
db.insert,85,25.946722998924088,10.61 GiB
db.insert,86,17.773532003047876,10.61 GiB
